tweet_id	reply_id
972701520394313728	972703160614686721|
972701968358547456	972909844154875904|
972702529577541632	972702895173984257|
972702645025587200	972703133359984641|
972702765368541184	972703855522623488|
972704127854637056	972704714751074304|
972704753259110400	972740441476141056|
972704851749728257	972705396732448768|
972705426620932097	972763519488729088|
972705718418706432	972708893523628032|
972706654239318016	973762120994213889|
972707789461180416	972837141116956672|
972708000992555008	972708566296645634|
972708447375577088	972916210739314688|
972708698035437574	972716999599009792|
972709071743737857	972710901877964800|
972709363097001984	972799915997958144|
972710247520526336	972711624300576773|
972710420896247808	972711335812362240|
972711075509604355	972711793255645189|
972711906652934144	972713757150449664|
972712338787725312	973032050658652160|
972713124980719616	972838934098186240|
972713761005072386	972720980320768000|
972713867653603328	972785243638857728|
972714854355292160	972715113206702080|
972715144869498880	972853614308941824|
972715510726045696	972716339361144837|
972715669434245120	973103763866226688|
972716325524164608	972716710477385728|
972716606190010368	972721482483884032|
972717488973651968	972878588675526657|
972717598856155136	972718071768145920|
972719625799716864	972724247821828096|
972719756116553729	972845668246130688|
972721443082506240	972722379087527936|
972721590415908864	972722686483943424|
972721919819763712	972721921371623424|
972722029857296385	972722847360708608|
972722255833710592	972722535371497472|
972722846685433856	972724042565332992|
972722858182021120	974885172481966081|
972723206862835715	972749827632136194|
972724290423582720	972735728047312901|
972724456903778304	972728049484554240|
972725593816125441	972726261616267264|
972726013036761088	972828564893683712|
972726451513393152	972966664726659072|
972726642845007873	973985472467873796|
972727304597143553	972733009991315456|
972729190549045248	972730924377956352|
972732173714411520	972745842649001986|
972733919169691650	976230947116015617|
972735180141195264	972777021154713602|
972735728047312901	972736696977645568|
972736427975987201	972750170394955776|
972737479940952064	972737962646654977|
972738083849465856	972785160063193089|
972738225486917632	972745729818218497|
972738610825965570	972747798868381696|
972739094085214208	972743009895944194|
972739551339757568	972739982673690624|
972739929959817216	972740983753465857|
972739982673690624	978102080949780480|
972740160411455488	973159567742984194|
972740713816375296	972770505840148481|
972741492719652864	972779618108284928|
972743261805690881	972809465832574976|
972746433978945536	972752556983226369|
972746438215073792	972767308052656129|
972747557389533184	972748818591526912|
972748014774312960	972795721400438784|
972748052975861761	972748054066417664|
972748384703365120	972749203297333250|
972748540081557504	973647357588975616|
972748662647508993	972749471644897280|
972749471644897280	972750500281180161|
972750719194468352	972859299633315840|
972751197848383488	972755517746679808|
972751501834752000	972802620116144128|
972752076013895680	974119749247315968|
972752402662092800	972881627285082112|
972752556983226369	972767532372451328|
972752849711939586	972752858071224320|
972753194500739072	972755103915696129|
972753810979508225	972936911701663744|
972754983593566208	972756010363318272|
972755844646494208	972756616821927936|
972756512471855105	972809689669844992|
972758204248621056	972818656903221248|
972758581425704960	972760860740521984|
972760860740521984	972762451711332352|
972761272541499392	972776016287432704|
972761985187135488	972764092623593472|
972762062446309376	972765444091211777|
972764197133148165	972875746258702336|
972765008487698434	972775215481663488|
972766402175295488	972822021892538370|
972766453891063808	972772174053470208|
972767740065996801	972768481052643328|
972769163210051584	972773422949429248|
972769515699363840	972770183910748160|
972771157748297729	972915078981963779|
972771551505510400	972823244192583680|
972771663073988608	972810338801537029|
972773248688578561	972773380578357249|
972773380578357249	972773466448453632|
972774569806311424	972856989221965824|
972774589251117057	972782157499453441|
972776204427128834	972984263070150656|
972776409851506688	972781813729906688|
972778656971051008	972779511854108672|
972779302466056192	972798137566932993|
972779436318670848	972779642154299392|
972779642154299392	972780613508907008|
972780417123274752	972794919592103936|
972780488023838723	972782837320568834|
972780783386554368	972781847003344896|
972781813729906688	972782333836210176|
972782333836210176	972783320898547714|
972783041792880641	972810047624499200|
972783234533806080	972901252421087232|
972783320898547714	972787751325122561|
972786633656455168	972787394830155776|
972787093800878080	972788195246080000|
972787209316257792	972830100399034368|
972787469115645955	972800026949844993|
972788355116273664	972800755647180800|
972788922228133888	972873970302234624|
972789123114299393	972789499838201856|
972790538578653185	972794744140173312|
972791138347307008	972793116062375936|
972792490372816896	972794132128202752|
972793456052592640	972794361246355457|
972795542165180417	972814412749864960|
972796748061028352	972798091739906048|
972796921520603137	972797504541507585|
972797504541507585	972798483068407808|
972799983299760131	972832425977044992|
972800026949844993	972800941794709504|
972801159487479808	972806576057802754|
972803101383118848	973806475939368961|
972803360922456064	972804738713501699|
972803823432593408	972804790412627968|
972804514570006528	972805803194376192|
972806493752864769	973693283414298627|
972806576057802754	972819699972083712|
972806856828534784	972816242376630272|
972807005806190592	972822184069685249|
972807201264816128	972807205136187392|
972807309436047360	972899019822452736|
972807507243659265	972808674384252928|
972808713181454336	972809250471755777|
972811533024546816	972830212755984384|
972811878417154048	972924148904230912|
972812166150676481	973102910031761408|
972813044932849664	972813680638353409|
972813183302938626	973103013643653120|
972813715295883264	972814953907408899|
972814667230908421	972815417881317376|
972815663931842560	972821575950110721|
972816416972902405	972822616112336896|
972817276939522048	972933450159284224|
972818237703491586	972830597482729474|
972819529402331136	972820337044881408|
972821132842762240	972833482597654530|
972822191271067649	972856667757932544|
972822306664849408	972829541751246849|
972822745833713666	972826060755783681|
972822842696855557	972828662486544385|
972824051105390592	972931381318709249|
972824056415379457	973102546234609664|
972825112419422208	972842764567269376|
972825120690581506	972827615529758725|
972825763006242817	972825998851956737|
972826421390381056	972826974442934273|
972826583009562624	972851419668762624|
972826974442934273	972829683422302208|
972827018537652225	972837158921752576|
972828177457467394	972829545819770880|
972828521109344258	972831648789286913|
972829665239977984	972866856683036673|
972829763067883523	976133799074455552|
972829775965425665	972917469781348352|
972831479414878208	972833544916566016|
972832210222043137	972836152406368256|
972832246129446917	973067742168436736|
972832741376053249	972913876776841218|
972833201151504384	972882616193044480|
972833481947455488	972834011243515905|
972835128056664066	972874905627906048|
972835908859973633	972836162728587264|
972837012079349760	972838611438665728|
972837012221972480	972924749469962240|
972838106880655360	972838108508053505|
972838110152212482	972838111297265669|
972838428118167554	972838861960286209|
972838755383107585	972858448965750784|
972838795358871552	972841547430617088|
972839193280950273	972839196460240897|
972840991060148224	972841005203386369|
972841005203386369	972841010765037568|
972841084878499842	972841340634574850|
972841093011267584	972871425391505409|
972841173999120384	972841300079857666|
972841282933526528	972872102322823169|
972842408009400321	972937361842737152|
972843554606403587	972844462358581248|
972843717144055810	972880384051597315|
972845078019526656	976150248333725696|
972845911406768128	972846442858631168|
972846252126887936	972847801771155459|
972846468695515138	976890052004470784|
972846513352212480	973058299515031552|
972847601585414146	972849366066229248|
972847978963783680	972872226121842690|
972848120592609280	972926895066140674|
972848788342702080	972851349527453696|
972850072659492870	972855754846687234|
972850073863446528	972920057411112960|
972850282047660033	973151564801236993|
972850663356059649	972873710922338304|
